cuit,empresa,guid,formulario,clase,url
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,e1d8f5e9-e8c3-48a4-b9b4-2fb5e813e5d1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e1d8f5e9-e8c3-48a4-b9b4-2fb5e813e5d1
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,da10de85-be5c-40c4-9228-2da454d4e018,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/da10de85-be5c-40c4-9228-2da454d4e018
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,e6c2340d-44cf-4d37-80cb-40fa2164ce7e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e6c2340d-44cf-4d37-80cb-40fa2164ce7e
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,1fdb847d-d904-4168-be83-46a07376d7a6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1fdb847d-d904-4168-be83-46a07376d7a6
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,858bb9f2-dd0f-48c1-8414-787d432b81d4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/858bb9f2-dd0f-48c1-8414-787d432b81d4
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,638f52a8-493a-4f78-8c48-d44b962a525f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/638f52a8-493a-4f78-8c48-d44b962a525f
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,76e0b2cc-9ed3-4e79-b81e-a0ecd6e5f78b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/76e0b2cc-9ed3-4e79-b81e-a0ecd6e5f78b
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,d03ab16b-0e58-42a4-a591-867775deadef,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d03ab16b-0e58-42a4-a591-867775deadef
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,7bed8b16-80c2-4659-b1dc-2aa4ead98b13,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7bed8b16-80c2-4659-b1dc-2aa4ead98b13
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,c7e652ee-cef7-4424-92f4-41b329ac0c21,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c7e652ee-cef7-4424-92f4-41b329ac0c21
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,7711adf9-2710-490c-ae9b-642007b8121b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7711adf9-2710-490c-ae9b-642007b8121b
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,f71d3eee-5af7-499c-b9ad-ef00cd2de7e0,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f71d3eee-5af7-499c-b9ad-ef00cd2de7e0
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,59d0b44e-c14b-4e65-b594-9f91357298ac,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/59d0b44e-c14b-4e65-b594-9f91357298ac
30501152826,LABORATORIOS RICHMOND SOCIEDAD ANONIMA COMERCIAL,e8ff0dd8-3742-4776-aa5e-ada49f9bd8fb,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e8ff0dd8-3742-4776-aa5e-ada49f9bd8fb
30501250305,Ledesma S A,23c89a3c-7715-4f5e-93a7-b6d0b9ee7c1a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/23c89a3c-7715-4f5e-93a7-b6d0b9ee7c1a
30501250305,Ledesma S A,5ffe093a-06ec-4c63-a0fa-c1e0ee4106a1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5ffe093a-06ec-4c63-a0fa-c1e0ee4106a1
30501250305,Ledesma S A,84e08437-5365-43db-bee4-4c945861386a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/84e08437-5365-43db-bee4-4c945861386a
30501250305,Ledesma S A,9261040c-6d41-4fe5-8f8a-931873ef1058,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/9261040c-6d41-4fe5-8f8a-931873ef1058
30501250305,Ledesma S A,1ae97d42-af13-4e04-a4d4-4efbc05efff0,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1ae97d42-af13-4e04-a4d4-4efbc05efff0
30501250305,Ledesma S A,6d057741-afb3-41a3-aec5-47341573ec41,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/6d057741-afb3-41a3-aec5-47341573ec41
30501250305,Ledesma S A,11082f22-572d-4d2d-93d2-cc5d47c20a12,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/11082f22-572d-4d2d-93d2-cc5d47c20a12
30501250305,Ledesma S A,f54f53dd-2167-4a23-a7ef-04d3a4e22418,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f54f53dd-2167-4a23-a7ef-04d3a4e22418
30501250305,Ledesma S A,f1c126b7-99e6-48f8-965c-b2f314fb60c7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f1c126b7-99e6-48f8-965c-b2f314fb60c7
30501250305,Ledesma S A,3b77f77c-c6b8-4014-926c-6d3764535679,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3b77f77c-c6b8-4014-926c-6d3764535679
30501250305,Ledesma S A,f273a17d-0ce3-4364-b729-9af96f1e7038,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f273a17d-0ce3-4364-b729-9af96f1e7038
30501250305,Ledesma S A,1604f63b-a428-46b5-ad1a-22567ebfb834,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1604f63b-a428-46b5-ad1a-22567ebfb834
30501250305,Ledesma S A,5b793b02-1679-4eaa-9a67-a76085eceb84,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5b793b02-1679-4eaa-9a67-a76085eceb84
30501250305,Ledesma S A,ed663527-81f1-4bcb-8cd4-97262bbe85a7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ed663527-81f1-4bcb-8cd4-97262bbe85a7
30501250305,Ledesma S A,ddbebc84-d1b7-4a57-81d3-d2c4ae6a6990,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ddbebc84-d1b7-4a57-81d3-d2c4ae6a6990
30501250305,Ledesma S A,003c5df6-7ec8-4164-976d-8acc62c81424,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/003c5df6-7ec8-4164-976d-8acc62c81424
30501250305,Ledesma S A,09001b73-2827-4a51-b2c0-91557fdc1627,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/09001b73-2827-4a51-b2c0-91557fdc1627
30501250305,Ledesma S A,ab9cfe92-c164-4246-a54d-362080fbf4c0,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ab9cfe92-c164-4246-a54d-362080fbf4c0
30501250305,Ledesma S A,4f5061d3-6b40-46e6-b862-2841e579f10a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/4f5061d3-6b40-46e6-b862-2841e579f10a
30501250305,Ledesma S A,69235bef-edc9-44ba-926f-07350f53c393,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/69235bef-edc9-44ba-926f-07350f53c393
30501250305,Ledesma S A,c37a75f0-928f-4f8c-a452-7b8ec22ae812,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c37a75f0-928f-4f8c-a452-7b8ec22ae812
30501250305,Ledesma S A,b40a34ab-94ef-4ba2-9c68-aeccddd4eb3a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b40a34ab-94ef-4ba2-9c68-aeccddd4eb3a
30501250305,Ledesma S A,344b996d-edc8-461e-aabf-d24bef4b193b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/344b996d-edc8-461e-aabf-d24bef4b193b
30501250305,Ledesma S A,3646a17a-144a-4f0e-a333-ed01109eaf0d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3646a17a-144a-4f0e-a333-ed01109eaf0d
30501250305,Ledesma S A,08ad8ffb-eb01-4d75-940b-b88d9a9c788d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/08ad8ffb-eb01-4d75-940b-b88d9a9c788d
30501250305,Ledesma S A,38190db3-4a2b-47cf-a99a-2b048ff0b862,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/38190db3-4a2b-47cf-a99a-2b048ff0b862
30501290323,Cia Introductora de Bs As,1d290799-b95e-4360-92cf-637257f51c17,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1d290799-b95e-4360-92cf-637257f51c17
30501290323,Cia Introductora de Bs As,1c40fed1-d3ea-4cc5-9a1c-eef08fded933,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1c40fed1-d3ea-4cc5-9a1c-eef08fded933
30501290323,Cia Introductora de Bs As,e852f425-739c-4ace-911b-74d420a1a667,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e852f425-739c-4ace-911b-74d420a1a667
30501290323,Cia Introductora de Bs As,3981d13e-1bcd-4de6-98cb-d3758e9e2961,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3981d13e-1bcd-4de6-98cb-d3758e9e2961
30501290323,Cia Introductora de Bs As,d4dc6243-9492-4fe8-894a-79f1b53f0dd4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d4dc6243-9492-4fe8-894a-79f1b53f0dd4
30501290323,Cia Introductora de Bs As,62d9af4b-aa53-4d5a-8ce2-7f4e72a2d963,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/62d9af4b-aa53-4d5a-8ce2-7f4e72a2d963
30501290323,Cia Introductora de Bs As,baefda5f-2eea-4ecf-8a0a-084b591bff76,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/baefda5f-2eea-4ecf-8a0a-084b591bff76
30501290323,Cia Introductora de Bs As,8dac9035-ecbe-4ae1-8b22-3a2c664171ed,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8dac9035-ecbe-4ae1-8b22-3a2c664171ed
30501290323,Cia Introductora de Bs As,083402ba-907f-49b0-a6a2-9372aa46d727,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/083402ba-907f-49b0-a6a2-9372aa46d727
30501290323,Cia Introductora de Bs As,fe41ab1d-48ca-49e4-a5da-1af3cfefa587,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fe41ab1d-48ca-49e4-a5da-1af3cfefa587
30501290323,Cia Introductora de Bs As,cbdec53a-87f1-4c37-bca3-b5483e608417,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/cbdec53a-87f1-4c37-bca3-b5483e608417
30501290323,Cia Introductora de Bs As,27758698-7dfa-4069-82c2-9f3736e0b981,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/27758698-7dfa-4069-82c2-9f3736e0b981
30501290323,Cia Introductora de Bs As,ffdff59d-c889-43d0-aeae-d73754de49b1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ffdff59d-c889-43d0-aeae-d73754de49b1
30501290323,Cia Introductora de Bs As,49de9b68-dc79-4f64-b3a5-f259efa37feb,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/49de9b68-dc79-4f64-b3a5-f259efa37feb
30501290323,Cia Introductora de Bs As,924c28bf-1902-4365-ace5-c4ed4afb7060,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/924c28bf-1902-4365-ace5-c4ed4afb7060
30501290323,Cia Introductora de Bs As,6b86926f-c316-444e-bc0f-e337e08f360c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/6b86926f-c316-444e-bc0f-e337e08f360c
30501290323,Cia Introductora de Bs As,cd41b8dd-fea8-4bd1-9dac-36e9273d0104,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/cd41b8dd-fea8-4bd1-9dac-36e9273d0104
30501290323,Cia Introductora de Bs As,1854f457-4678-4d3d-9a07-9b9b5fcec2f3,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1854f457-4678-4d3d-9a07-9b9b5fcec2f3
30501290323,Cia Introductora de Bs As,8dec6f6d-9b4c-4939-9fb4-4afa9cb83a33,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8dec6f6d-9b4c-4939-9fb4-4afa9cb83a33
30501290323,Cia Introductora de Bs As,f19f375f-ab26-443e-9d2b-4d70afbb12cb,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f19f375f-ab26-443e-9d2b-4d70afbb12cb
30501290323,Cia Introductora de Bs As,01aa01a9-45f6-4dcc-889b-aed1a31b3c8d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/01aa01a9-45f6-4dcc-889b-aed1a31b3c8d
30501290323,Cia Introductora de Bs As,dd1cde01-5fa6-4739-a6da-651c6f9590cf,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/dd1cde01-5fa6-4739-a6da-651c6f9590cf
30501290323,Cia Introductora de Bs As,955dc11d-570c-4358-a0ba-466652d1bbd5,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/955dc11d-570c-4358-a0ba-466652d1bbd5
30501290323,Cia Introductora de Bs As,9405ec9d-aeb1-408d-9eb2-18a96e266900,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/9405ec9d-aeb1-408d-9eb2-18a96e266900
30501290323,Cia Introductora de Bs As,d22a6454-0482-471b-bff4-790a1b3e6c5a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d22a6454-0482-471b-bff4-790a1b3e6c5a
30501290323,Cia Introductora de Bs As,8e2551d5-2716-4513-a8e0-36bda643757d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8e2551d5-2716-4513-a8e0-36bda643757d
30501290323,Cia Introductora de Bs As,ccc52313-72c9-4a38-a0b0-80e613b80c1c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ccc52313-72c9-4a38-a0b0-80e613b80c1c
30501290323,Cia Introductora de Bs As,82d24396-b8f7-403e-9102-13c766b3c084,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/82d24396-b8f7-403e-9102-13c766b3c084
30501290323,Cia Introductora de Bs As,2aef8d56-cb42-4a7b-83d8-6c31029b5730,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2aef8d56-cb42-4a7b-83d8-6c31029b5730
30501290323,Cia Introductora de Bs As,6b51e233-eaca-45b0-8b47-fe6a48d29432,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/6b51e233-eaca-45b0-8b47-fe6a48d29432
30501290323,Cia Introductora de Bs As,ef9cfcd8-1cec-430a-a078-75687b7d046d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ef9cfcd8-1cec-430a-a078-75687b7d046d
30501290323,Cia Introductora de Bs As,18d192fa-5250-44b6-bb36-8f4e69e7e8ba,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/18d192fa-5250-44b6-bb36-8f4e69e7e8ba
30501290323,Cia Introductora de Bs As,c75a0c63-8571-44ab-9237-ac89d41f8ec7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c75a0c63-8571-44ab-9237-ac89d41f8ec7
30501290323,Cia Introductora de Bs As,5c5938b6-fb3e-4889-a86e-dbe6f33fea2f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5c5938b6-fb3e-4889-a86e-dbe6f33fea2f
30501290323,Cia Introductora de Bs As,8e8e14b4-c0b9-42bb-b63e-1694c908d19e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8e8e14b4-c0b9-42bb-b63e-1694c908d19e
30501290323,Cia Introductora de Bs As,d04ee0e0-55d7-43c7-81b8-db15c777951b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d04ee0e0-55d7-43c7-81b8-db15c777951b
30501290323,Cia Introductora de Bs As,874841f3-b8b8-49b3-bfff-c948606e7d8b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/874841f3-b8b8-49b3-bfff-c948606e7d8b
30501290323,Cia Introductora de Bs As,f7a4456c-7acc-4df1-8bd6-52b467dcc404,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f7a4456c-7acc-4df1-8bd6-52b467dcc404
30501290323,Cia Introductora de Bs As,ff824006-b70b-43af-ae04-cba824eb7e7d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ff824006-b70b-43af-ae04-cba824eb7e7d
30501290323,Cia Introductora de Bs As,7edd6e9c-bd96-452e-8e73-106776502344,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7edd6e9c-bd96-452e-8e73-106776502344
30501290323,Cia Introductora de Bs As,2bba7cdb-2793-49dc-a976-30d9b5b5d8f5,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2bba7cdb-2793-49dc-a976-30d9b5b5d8f5
30501290323,Cia Introductora de Bs As,5937376a-4a44-4897-82a6-2e13695c277b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5937376a-4a44-4897-82a6-2e13695c277b
30501290323,Cia Introductora de Bs As,95b6f0cb-ddcb-423d-a1a1-5a1d7c813f56,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/95b6f0cb-ddcb-423d-a1a1-5a1d7c813f56
30501290323,Cia Introductora de Bs As,6ebee932-6492-4ada-8946-2faaa5f52532,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/6ebee932-6492-4ada-8946-2faaa5f52532
30501290323,Cia Introductora de Bs As,91060dc5-3af4-4380-98b2-7ac208b11e56,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/91060dc5-3af4-4380-98b2-7ac208b11e56
30501290323,Cia Introductora de Bs As,37f6d223-da8d-479f-bece-238427208028,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/37f6d223-da8d-479f-bece-238427208028
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,04cc4940-50c4-45f0-8288-676d639b0090,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/04cc4940-50c4-45f0-8288-676d639b0090
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,65e11d5a-849a-4bb5-8c6e-abf04ba036c4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/65e11d5a-849a-4bb5-8c6e-abf04ba036c4
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,20aabf38-ab8b-49f2-b7ba-4bf8a7230b42,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/20aabf38-ab8b-49f2-b7ba-4bf8a7230b42
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,23ad9c60-5ee8-4b9f-a7c3-4ce7e3b18d9a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/23ad9c60-5ee8-4b9f-a7c3-4ce7e3b18d9a
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,1cc1bfe8-ad72-4ef0-a0fa-d847e118d407,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1cc1bfe8-ad72-4ef0-a0fa-d847e118d407
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,a50222d5-fdc1-4ad1-8909-2a1ef96efaa4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/a50222d5-fdc1-4ad1-8909-2a1ef96efaa4
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,02749087-44b6-4b5e-9d3e-0e8d269b1c68,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/02749087-44b6-4b5e-9d3e-0e8d269b1c68
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,48ef1741-bc76-4018-a730-3bf810e7050e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/48ef1741-bc76-4018-a730-3bf810e7050e
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,85afc7a5-71d6-42ea-8477-572551969e02,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/85afc7a5-71d6-42ea-8477-572551969e02
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,117a205f-bc46-4935-a95f-50f5628e47b1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/117a205f-bc46-4935-a95f-50f5628e47b1
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,fb3afddd-e656-4d29-92d7-7804de50ed2d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fb3afddd-e656-4d29-92d7-7804de50ed2d
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,672919ec-7793-4b4e-ae05-cb37dfcdafcc,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/672919ec-7793-4b4e-ae05-cb37dfcdafcc
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,119ba7fd-b88d-4ac8-a4fb-3282599d08be,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/119ba7fd-b88d-4ac8-a4fb-3282599d08be
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,7392fcdb-a903-4646-bfaf-36de357df158,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7392fcdb-a903-4646-bfaf-36de357df158
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,abb54adb-ad8a-4801-a8fc-0ccd05ae6905,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/abb54adb-ad8a-4801-a8fc-0ccd05ae6905
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,b80030e6-8241-4694-8b94-daad3475cc62,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b80030e6-8241-4694-8b94-daad3475cc62
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,85c0584c-2031-4c57-94d7-ef979a764454,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/85c0584c-2031-4c57-94d7-ef979a764454
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,3f8028ac-64e7-4231-8680-ff69b9b9fca4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3f8028ac-64e7-4231-8680-ff69b9b9fca4
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,1469c39b-6833-45e4-aba3-663dd79c0b4a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1469c39b-6833-45e4-aba3-663dd79c0b4a
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,d51fdc15-27e3-49ab-85c8-05e38025cb75,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d51fdc15-27e3-49ab-85c8-05e38025cb75
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,759ae5cb-b3ad-4694-af75-694656619f1c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/759ae5cb-b3ad-4694-af75-694656619f1c
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,fefc43b1-5e6d-452b-839e-ee1255a6b538,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fefc43b1-5e6d-452b-839e-ee1255a6b538
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,07d7e9da-2f8a-4029-bb67-de8712734ca1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/07d7e9da-2f8a-4029-bb67-de8712734ca1
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,d9f823e3-9e92-4893-9a8d-22d611d96eef,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d9f823e3-9e92-4893-9a8d-22d611d96eef
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,f87d456f-908c-40e2-b3a2-493596362da9,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f87d456f-908c-40e2-b3a2-493596362da9
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,2eece9dd-083a-4f67-abf9-cccc0fc360e4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2eece9dd-083a-4f67-abf9-cccc0fc360e4
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,99b6dfc3-443b-4811-bb52-e9c083ddb26b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/99b6dfc3-443b-4811-bb52-e9c083ddb26b
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,00ffdee3-492d-480f-9887-25b18c4a8e4f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/00ffdee3-492d-480f-9887-25b18c4a8e4f
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,c01b1499-8440-4a98-868e-6edaf8aa0d7a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c01b1499-8440-4a98-868e-6edaf8aa0d7a
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,cdf781cb-e28c-4765-9d25-a696bc17fa9b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/cdf781cb-e28c-4765-9d25-a696bc17fa9b
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,ffce1f9f-babe-4e75-a77f-110dbf9c67c6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ffce1f9f-babe-4e75-a77f-110dbf9c67c6
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,229ed997-f99a-4e94-9e8a-3e1be7578d2f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/229ed997-f99a-4e94-9e8a-3e1be7578d2f
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,77436062-fa54-40f0-b375-5a0e03e8919c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/77436062-fa54-40f0-b375-5a0e03e8919c
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,59700a94-c92c-4427-a895-9a39e23c16c9,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/59700a94-c92c-4427-a895-9a39e23c16c9
30501407093,INSTITUTO ROSENBUSCH S A DE BIOLOGÍA E Y A,6ce87223-4646-41f5-acac-5f2647527392,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/6ce87223-4646-41f5-acac-5f2647527392
