cuit,ticker,period_ref,grupo,ROE,ROA,MargenNeto,DeudaEBITDA,EPS,FCF_CE,Payout,CAGR_EPS_5y,CAGR_flag,PER,PriceBook,PriceSales,Precio,MarketCapUSD,Currency,Max52w,Min52w,flag_cnv_fallback,flag_no_significativo,dato_desactualizado,payout_source,provenance,es_financiera,sector,adr_ratio,fuente_fund,payout_status,ev_ebitda,margen_operativo
0000277948,CSX,2026-07-09,sp500,,0.06895460300235123,0.2155324712034485,,1.54,,0.3236065573770492,0.05115774595007161,edgar,30.065294986329548,,6.480047325864258,49.349998474121094,91699149708.30511,USD,-0.0012157560374639331,0.5518867817017845,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,,0.33446399547735145
0000723254,CTAS,2026-07-09,sp500,0.4130287184305619,0.18929918062061687,0.17567770995564608,0.7985869363167236,4.4,0.25137544288878166,0.350382891079296,,edgar,36.70196097106788,15.158963903768665,6.447716454278705,177.69000244140625,71100323361.78668,USD,0.2760988062610412,0.10256886574632951,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,24.190737067107097,0.22951671365649154
30587480359,CTIO,2025-12-31,byma_only,-0.0013818422516181203,-0.0008157313283127252,-0.014944833269781917,-8.676618512573569,-2.96,-0.01798897028299902,0.6432267297847746,,ratio_negativo,,0.9896978288616267,10.703731936465427,2120.0,869002265480.0,ARS,0.2264150943396226,0.5474452554744527,0,0,0,facts(yfinance),ROE; ROA; Margen; D/EBITDA; EPS; Payout(facts); FCF/CE; Precio=ARS; P/B; P/S,0,Otros,,cnv,calculado,,-5.327617805877071e-07
0001058290,CTSH,2026-07-09,sp500,0.1487636400040044,0.10873170731707317,0.10412968326637391,0.13599389933909506,4.56,0.15916486773850566,0.27545984746523106,0.1215182468925482,edgar,9.209601041606426,1.3700537739340424,0.9589928394721444,43.400001525878906,20528200721.740723,USD,1.0052994405403863,0.17044227030029946,0,0,0,edgar,EDGAR(10-K),0,Information Technology,,edgar,calculado,5.354143548993575,0.157852938428478
0001755672,CTVA,2026-07-09,sp500,0.047772730075852574,0.02720228480464452,0.0649561182849796,,1.6,0.08411618393734455,0.41308089500860584,0.1194783991051851,edgar,48.267853363352266,2.3058871300682604,3.13529239243196,83.86000061035156,56087245608.21533,USD,0.04567137852586556,0.3853142945689889,0,0,0,edgar,EDGAR(10-K),0,Materials,,edgar,calculado,,
30715591231,CVH,2025-03-31,byma_only,0.014224675043849633,0.006175681659155013,0.06364309170112216,37.95378182220094,157.06,-0.10841765582458336,0.01232936602427228,0.32778477166063125,vintage_mixto(2021-12-31..2026-03-31),60.10441869349293,0.8549658246144182,3.8252310305526116,9440.0,1705265955200.0,ARS,0.04343220338983045,1.3898734177215188,0,1,0,facts(yfinance),ROE; ROA; Margen; D/EBITDA; EPS; CAGR(vintage_mixto(2021-12-31..2026-03-31)); Payout(facts); FCF/CE; Precio=ARS; PER; P/B; P/S,0,Telecom_Media,,cnv,calculado,,-0.0006765107821821905
0001690820,CVNA,2026-07-09,sp500,0.5516845329249617,0.10464018589790139,0.06398188437971761,,8.45,0.09827357237715803,,,edgar,33.36382954097488,18.406308716900767,2.1346806841552617,67.12000274658203,48077278368.54481,USD,0.45080444528154584,0.2323737125729588,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,no_paga,,0.09182133025486192
0000064803,CVS,2026-07-09,sp500,0.03798296466625644,0.011590123886249179,0.00718794817420723,,1.39,0.09578650775658257,1.1609822646657573,-0.23938579568888618,edgar,44.74013755716681,1.6993630639973196,0.3215897900678175,102.80999755859375,131178083317.6131,USD,0.03248715150860315,0.7574358557024572,0,0,0,edgar,EDGAR(10-K),0,Health Care,,edgar,calculado,29.1426548293566,0.01462595457275591
0000093410,CVX,2026-07-09,sp500,0.06612826203826898,0.033406058546325154,0.057933567684762245,,6.63,0.07171795759163803,1.207466618221455,,edgar,31.486746419518024,2.0821638179624156,1.8241395548680928,174.0500030517578,346637591332.47394,USD,0.23361104825731127,0.18813568520126678,0,0,0,edgar,EDGAR(10-K),0,Energy,,edgar,calculado,,
0000715957,D,2026-07-09,sp500,0.10521659116647791,0.025072104437585386,0.17038225686285746,6.468239564428312,3.45,,0.7722838883282879,,edgar,20.545623723424455,2.1617404915678406,3.5006097386521238,69.44999694824219,61082139329.740906,USD,0.01641467875798508,0.24350937951095641,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,14.995691655694667,0.262651154793971
0000027904,DAL,2026-07-09,sp500,0.2498953186500293,0.053013703497530526,0.06867347878118384,1.6091185410334345,7.66,0.12588894418313454,0.10500446827524576,,edgar,13.063560379803397,3.2645225838148675,0.8971201365491424,89.0,58472496260.0,USD,0.07505618320422225,0.764122867276136,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,8.718236627355623,0.08828132191843874
0001792789,DASH,2026-07-09,sp500,0.09963953300694034,0.04697884430013698,0.06290333537123836,,2.13,0.23134448808306882,,,edgar,90.50809809515769,9.018184627547859,5.693261248292645,192.35000610351562,83810498836.11603,USD,0.48427341274091007,0.34228891840317477,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,no_paga,59.524951886365145,0.04884179063922288
0001666700,DD,2026-07-09,sp500,-0.001572924011498617,-0.001352044384353583,-0.0014217777124086875,,-1.86,0.020931776467372203,,,edgar,,0.9871055027546604,0.8922520054070536,134.7899932861328,18199264154.287674,USD,0.17204543064393807,0.5567221028232427,0,0,0,edgar,EDGAR(10-K),0,Materials,,edgar,falta_dato,,
0001561550,DDOG,2026-07-09,sp500,0.039297623019955694,0.01951564525492764,0.03694767282738082,,0.31,0.30732627978755944,,,edgar,,27.734897336904133,26.076384115765908,269.0,95753290841.0,USD,0.03607801699727009,1.7446178363112312,0,1,0,edgar,EDGAR(10-K),0,Information Technology,,edgar,no_paga,,-0.006706370398289121
0000315189,DE,2026-07-09,sp500,0.1850540692163349,0.04470051681759984,0.10092207709999367,2.8592703560098696,18.5,0.11454107233224974,0.36692452435709805,0.163135712601582,edgar,33.461406203798695,6.192169379713662,3.3769946167739784,592.9000244140625,160045905872.76917,USD,0.13710570868618044,0.3692841210486433,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,16.96271641459016,0.19072436857763805
0000910521,DECK,2026-07-09,sp500,0.4085945740088428,0.2776942131616304,0.18713735514306976,,7.02,0.4378250151466759,,-0.12220338193647584,edgar,14.139379860870713,5.7772738910016805,2.6460061505265307,104.26000213623047,14479728873.501732,USD,0.21331284680686857,0.32125202506223594,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,no_paga,11.709346047793694,0.23078119312259424
0001571996,DELL,2026-07-09,sp500,,0.07317709919678365,0.06275279473440695,2.2763532763532766,8.68,0.32618233322969564,0.18159115233678202,,edgar,34.59463012521204,,2.1709097231601624,450.2200012207031,290906244722.9081,USD,0.04275687430102293,3.0847395775217636,0,1,0,edgar,EDGAR(10-K),0,Information Technology,,edgar,calculado,23.5274486611811,0.07940179997313473
0000029534,DG,2026-07-09,sp500,0.18909953600504067,0.04935416800934698,0.03632030426679014,1.5587591144441495,6.85,0.16351469090704113,0.33226697176751824,-0.0839625883303603,edgar,16.317245270279336,3.0855835094902675,0.5926473130123878,115.7300033569336,25528493397.804726,USD,0.3672340027462655,0.21680162563617733,0,0,0,edgar,EDGAR(10-K),0,Consumer Staples,,edgar,calculado,9.2239881474107,0.05260713463649922
33657865279,DGCE,2026-03-31,byma_only,0.0468956526219134,0.024582543603701466,0.13856958241786774,0.14586136596399787,66.53,0.022662974919871005,,-0.2500375553016905,vintage_mixto(2018-12-31..2026-03-31),27.807004358935817,1.3040276168726856,3.8532049823095638,1850.0,296845801500.0,ARS,,,0,1,0,,ROE; ROA; Margen; D/EBITDA; EPS; CAGR(vintage_mixto(2018-12-31..2026-03-31)); Payout(sin_dato); FCF/CE; Precio=ARS; PER; P/B; P/S,0,Otros,,cnv,falta_dato,,0.16541034819605946
33657865589,DGCU2,2025-12-31,byma_only,0.25661580897612885,0.1499312784580178,0.1621682917931339,0.023240988065954524,261.37,0.39680646018870613,1.7686128044575204,-0.1591621500087771,vintage_mixto(2021-12-31..2026-03-31),6.217239928071316,1.5954420537407101,1.008239178803392,1625.0,328820843000.0,ARS,0.37230769230769223,0.6927083333333333,0,0,0,facts(yfinance),ROE; ROA; Margen; D/EBITDA; EPS; CAGR(vintage_mixto(2021-12-31..2026-03-31)); Payout(facts); FCF/CE; Precio=ARS; PER; P/B; P/S,0,Energia,,cnv,calculado,3.42932936965087,0.24158274407192482
0001022079,DGX,2026-07-09,sp500,0.14326687653025533,0.06141666166856594,0.09079624046816812,2.5942360475754804,8.75,0.10344424074579708,0.3486328125,-0.035255582353604153,edgar,22.49061756959833,3.2221605304328356,2.042063521126857,208.0500030517578,23030392391.268692,USD,0.053592856202508754,0.2635894975043793,0,0,0,edgar,EDGAR(10-K),0,Health Care,,edgar,calculado,13.12963970323362,0.14266713956375243
0000882184,DHI,2026-07-09,sp500,0.13232150714555324,0.08920091433327054,0.09513499898046084,,11.57,0.14587230386483405,0.15822984303095253,0.1253693063012411,edgar,13.367374389953445,1.7687911258575102,1.2717051489596591,149.5500030517578,42409331989.5663,USD,0.2340354348764997,0.1583146336052874,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,calculado,,
0000313616,DHR,2026-07-09,sp500,0.07108036763714137,0.04415637268984009,0.1488820728065219,2.6687842910771007,5.05,0.07517440290979356,0.24667931688804554,0.006459964100776094,edgar,37.60067347669766,2.67266969412778,5.598066206131958,195.97999572753906,138708884455.53766,USD,0.23890197134869928,0.21779658638505972,0,0,0,edgar,EDGAR(10-K),0,Health Care,,edgar,calculado,22.696056086563335,0.19210590039551215
0001744489,DIS,2026-07-09,sp500,0.10536642149384877,0.054693324627102045,0.1153984557334238,1.8509579387800044,6.85,0.047862833600920904,0.19912687099073414,,edgar,14.878857846260924,1.5677320071761875,1.7169972185356468,96.16999816894531,167000300466.43262,USD,0.2831444720327192,0.043171663110310066,0,0,0,edgar,EDGAR(10-K),0,Communication Services,,edgar,calculado,9.206179276213724,0.1774364352323083
0001297996,DLR,2026-07-09,sp500,0.061699721104197844,0.028200772849383278,0.2173248343750414,,3.58,,0.8438865539967297,0.2905552602717918,edgar,48.151772106538544,2.9709509096463216,10.464575897918229,179.3300018310547,66347797116.10629,USD,0.16065352849176584,0.2263557893087047,0,0,0,edgar,EDGAR(10-K),0,Real Estate,,edgar,calculado,34.633284663493896,0.11522424745608517
0000935703,DLTR,2026-07-09,sp500,0.34712215656115925,0.09305690186489966,0.06514110361101687,1.0172774431057563,6.22,0.3104470802919708,,0.01940882130876842,edgar,18.064171975340344,6.270474332571796,1.1767200982928727,120.91999816894531,23237750829.07782,USD,0.17763807519685826,0.4274583812515935,0,0,0,edgar,EDGAR(10-K),0,Consumer Staples,,edgar,no_paga,10.738558747104175,0.08822710262863392
0000765880,DOC,2026-07-09,sp500,0.027744142981897157,0.010277095098704793,0.07733549167558723,,0.1,0.01836479170211058,3.8154506824156433,-0.3351833999568201,edgar,66.93967536527154,1.8571839244958726,5.176812706977469,21.56999969482422,14870782761.745804,USD,0.02596195984540306,0.3738853475714683,0,0,0,edgar,EDGAR(10-K),0,Real Estate,,edgar,calculado,,
30501999470,DOME,2026-01-31,byma_only,-0.3241706621513453,-0.18606382253759945,-0.17506408127239417,-0.6256736539849883,-14.92,,,,ratio_negativo,,1.394889846522545,0.7532918242418034,64.2,6420000000.0,ARS,0.6666666666666665,0.18888888888888888,0,0,0,,ROE; ROA; Margen; D/EBITDA; EPS; Payout(sin_dato); Precio=ARS; P/B; P/S,0,Consumo,,cnv,no_paga,,-0.1984539783158427
0000029905,DOV,2026-07-09,sp500,0.15061445605798826,0.08155727388225678,0.13303744443780205,1.8561562186713876,7.94,0.09790540581639494,0.2560477428538229,0.11056639762083065,edgar,25.863420457266056,3.8954050039701724,3.4408033620550453,211.57000732421875,28490316346.269653,USD,0.12274890137011041,0.33088007611253234,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,17.929305638780516,0.16702155218483758
0001751788,DOW,2026-07-09,sp500,,,,,-3.7,-0.007199044264813119,,,edgar,,1.2823379831444892,0.5222631253464188,28.5,20541130983.0,USD,0.4996491817005895,0.39692184115138707,0,0,0,edgar,EDGAR(10-K),0,Materials,,edgar,falta_dato,,
0001286681,DPZ,2026-07-09,sp500,,0.32088254301464686,0.11888323706666945,0.013732969002055243,17.57,,0.40161760134084856,0.07235872833479218,edgar,16.909005460733336,,2.0101973047499695,300.8800048828125,10007831608.011475,USD,0.6484977132102325,0.06695037192486697,0,1,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,calculado,9.427242643701387,0.19568740343539018
0000940944,DRI,2026-07-09,sp500,0.513396795913629,0.08577990193035814,0.08661997210861969,1.0712498749124386,8.86,,0.6199348769898697,,edgar,20.917969967474807,10.739218758319083,1.811913975151612,201.9199981689453,23126907596.040146,USD,0.09275948839831005,0.19479288857364097,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,calculado,12.64280376065253,0.1135085162725834
0000936340,DTE,2026-07-09,sp500,0.10427322224055437,0.022936778689119548,,6.273177987109569,7.03,,0.7017405063291139,-0.001416436282470901,edgar,24.566762001821868,2.5616554339467776,,149.27000427246094,31052387170.30284,USD,0.04341123830686833,0.18252396659119463,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,13.970844613362132,
0001326160,DUK,2026-07-09,sp500,0.0977674622123717,0.025948254968492488,,5.158947057083703,6.31,-0.02360213342109311,0.6186028410196537,0.29688116368364637,edgar,19.00218404491481,1.857795310563741,,125.26000213623047,97652223806.8172,USD,0.07368675714131956,0.0997366150848602,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,10.93547611989454,
0000927066,DVA,2026-07-09,sp500,,0.04465396315809174,0.05648073940693402,,9.84,,0.0,0.09293201500906556,edgar,18.849337005861276,,1.0646244914215286,229.47999572753906,14729173525.772095,USD,0.044274027589630505,1.2720791656191985,0,1,0,edgar,EDGAR(10-K),0,Health Care,,edgar,calculado,11.714462325605028,0.1508172553727161
0001090012,DVN,2026-07-09,sp500,0.15133620258232408,0.0696924069692407,0.13709726168167805,,4.17,,0.27028218694885364,,edgar,21.369488132330705,3.23397718507497,2.929698306481656,42.02000045776367,48465999084.12604,USD,0.25440262994413865,0.33608901235003663,0,0,0,edgar,EDGAR(10-K),0,Energy,,edgar,calculado,,
0001093557,DXCM,2026-07-09,sp500,0.3562362400689193,0.1402620113668913,0.19311318209178271,,2.09,0.5472958744137073,,0.09460878422315755,edgar,30.284225585973818,10.788338656146278,5.848283170092787,73.0199966430664,28176443485.19004,USD,0.23226523546379285,0.34947321787864194,0,0,0,edgar,EDGAR(10-K),0,Health Care,,edgar,no_paga,24.91526231152986,0.21449179102928662
0000712515,EA,2026-07-09,sp500,0.13490494296577946,0.06755007234787906,0.11777984331430089,,3.51,,0.2153325817361894,0.04108225464616777,edgar,58.393715809305256,7.87760090081426,6.877602698559787,206.55999755859375,51795225922.85376,USD,-0.002662679406751023,0.40545686768012623,0,0,0,edgar,EDGAR(10-K),0,Communication Services,,edgar,calculado,42.344866417165285,0.15429557827645732
0001065088,EBAY,2026-07-09,sp500,0.44151065901958664,0.11401106577991393,0.17580144777662876,2.8670627552914967,4.34,0.13928614836122027,0.2627450980392157,-0.11267535242305327,edgar,25.536529810288375,11.27465010561374,4.489358911839735,117.33000183105469,52094520812.98828,USD,0.016875442739616497,0.548297752983196,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,calculado,22.2114819209017,0.19579455360220613
0000031462,ECL,2026-07-09,sp500,0.2230649851427724,0.08409143550873381,0.12798818402290257,,7.28,0.19811755483402807,0.36923588355416254,,edgar,36.49184633495197,8.140053160538395,4.6705251440533155,273.0299987792969,76840880827.50836,USD,0.13273263156576975,0.12288712989042172,0,0,0,edgar,EDGAR(10-K),0,Materials,,edgar,calculado,26.440601460874195,0.17045033217240144
30658275522,ECOG,2025-12-31,byma_only,0.2095488540987495,0.11684991662760104,0.13300803273272008,0.029313681265773824,440.59,0.3076086779821276,1.6584976911570213,-0.5629922757815002,vintage_mixto(2018-07-04..2026-03-31),6.888490433282644,1.4434752767645767,0.9162245610290871,3035.0,759296472995.0,ARS,8.349258649093905,1.1913357400722022,0,0,0,facts(yfinance),ROE; ROA; Margen; D/EBITDA; EPS; CAGR(vintage_mixto(2018-07-04..2026-03-31)); Payout(facts); FCF/CE; Precio=ARS; PER; P/B; P/S,0,Otros,,cnv,calculado,3.8886049046219733,0.21112535011690284
0001047862,ED,2026-07-09,sp500,0.08732457117398085,0.028846282495551302,0.12523961661341854,4.8534612490594435,5.64,-0.0064962715758409995,0.5528756957328386,0.1145025129540247,edgar,18.848687074777484,1.645953515997499,2.360602342911429,110.2699966430664,40637769333.22025,USD,0.054049214612376995,0.161225755120054,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,12.497887383976721,0.1735114725530061
30712506497,EDSH,2026-01-31,byma_only,0.18000237685277054,0.08880771124028629,0.15181549693357357,,2556.65,0.008231795214178413,,0.10164631761313836,vintage_mixto(2021-12-31..2026-03-31),0.39113683922320225,0.07040556073485636,0.059380633615697724,1000.0,22888085000.0,ARS,0.0,16.857142857142858,0,0,0,,ROE; ROA; Margen; EPS; CAGR(vintage_mixto(2021-12-31..2026-03-31)); Payout(sin_dato); FCF/CE; Precio=ARS; PER; P/B; P/S,0,Otros,,cnv,no_paga,,0.1047689865524789
0000033185,EFX,2026-07-09,sp500,0.14675642466314495,0.058507787640261266,0.11123316458114434,2.7168508287292816,5.32,0.11535014658005195,0.3598110777157578,0.04642752601986877,edgar,28.774813765274207,4.222888788539491,3.2007135953445234,166.66000366210938,20104962377.79709,USD,0.6311051863950861,0.10553899610022799,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,13.397345079577715,0.1826185245327475
0001095073,EG,2026-07-09,sp500,0.13822160307159118,0.032626479740784704,0.11756545864400901,,37.8,,0.16224188790560473,0.24220190006084064,edgar,7.217829076696165,0.9976599056776868,0.8485673858158488,371.0,14681064342.0,USD,0.02215633752211077,0.2266895814216121,0,0,0,edgar,EDGAR(10-K),0,Financials,,edgar,calculado,,
0000827052,EIX,2026-07-09,sp500,0.2094160626951859,0.03761841757078592,0.18124330664490795,4.305383465071566,11.55,-0.011225950626767695,0.3638154192459201,0.42292942001772493,edgar,8.081322318902762,1.692358701395346,1.4646855791412319,74.63999938964844,28721019521.380417,USD,0.023445873717982568,0.48803826987051546,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,7.373212937553986,0.30766484777398134
0001001250,EL,2026-07-09,sp500,0.164068121851763,0.034784377542717654,0.04611339580664734,,-3.15,0.30822739266011034,0.7412280701754386,,edgar,43.36778407598345,7.1152708822194,1.9998357923530425,81.98999786376953,29663564307.97268,USD,0.48359559164471944,0.2381455202712386,0,0,0,edgar,EDGAR(10-K),0,Consumer Staples,,edgar,calculado,36.50651924654218,0.028921998247151623
0001156039,ELV,2026-07-09,sp500,0.12135871766680169,0.04166832237913961,0.02616071651323504,,25.21,0.08678628373059923,0.2897196261682243,0.06993312062468227,edgar,17.412339521130946,2.1131391958634236,0.4555192780445054,420.3900146484375,91292896109.28955,USD,0.016175426523047598,0.5358957574533147,0,0,0,edgar,EDGAR(10-K),0,Health Care,,edgar,calculado,,0.030511688246887707
0000105634,EME,2026-07-09,sp500,0.3924667453776838,0.14068247233650188,0.07537063560658834,,28.19,0.3165318368851093,0.03841288732857664,0.6367289600664736,edgar,26.081512530821097,10.236126337498632,1.9657801770291845,783.4099731445312,34887257117.52704,USD,0.21514922531759662,0.4585652743576427,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,22.151258569436592,0.10133985016185294
0000032604,EMR,2026-07-09,sp500,0.12368527508090615,0.05811632769435469,1.4734939759036145,,4.04,0.10853658536585366,0.49795584627964024,0.045122676632935566,edgar,31.554285245007993,3.902800450510192,46.495049222463585,137.8000030517578,77181781709.28955,USD,0.19847598141528255,0.12361385956912341,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,,
0000821189,EOG,2026-07-09,sp500,0.18194757050178736,0.10298250215444565,0.23015407804387875,0.6718232044198895,9.12,,,,edgar,12.939277846134763,2.35427016815182,2.9780275632307314,133.5399932861328,71127210320.20279,USD,0.13726226413520526,0.3144994399052421,0,0,0,edgar,EDGAR(10-K),0,Energy,,edgar,no_paga,6.717484940093735,0.29827499581309663
0001101239,EQIX,2026-07-09,sp500,0.10089757689715118,0.034769426377817984,0.23705748644046182,4.850453542534935,13.76,-0.029458210959753237,1.3410689170182841,0.26907833583533813,edgar,71.77445502545449,7.241868595181913,17.014671898968214,1034.8699951171875,102063275046.19629,USD,0.09064912407971315,0.4360828205285874,0,0,0,edgar,EDGAR(10-K),0,Real Estate,,edgar,calculado,29.872094887520543,0.32791285219999183
0000906107,EQR,2026-07-09,sp500,0.08781332458002032,0.046477013648043665,,3.8123275979710742,2.94,,1.1029713415606097,0.03713728933664817,edgar,26.75628215551057,2.349558089476455,,68.08999633789062,25514148512.723145,USD,0.05008083192114632,0.1827340055381692,0,0,0,edgar,EDGAR(10-K),0,Real Estate,,edgar,calculado,15.614953041294676,
0000033213,EQT,2026-07-09,sp500,0.14330618162007117,0.07877566680333466,0.31939181357522933,0.8071961341297696,3.31,0.1401746268509325,0.121365742918586,,edgar,9.550701604130053,1.3686745786805663,3.0504159062589498,50.150001525878906,31367722654.403687,USD,0.36071776246219334,0.03466062023654737,0,0,0,edgar,EDGAR(10-K),0,Energy,,edgar,calculado,5.032524547532898,0.4657477217223566
0000922621,ERIE,2026-07-09,sp500,0.2584974186088174,0.1692172010478938,0.13971250217004869,0.0,,0.24293804480202097,0.45295523913530467,,edgar,22.677867491003006,5.862170205977097,3.168381611048834,247.80999755859375,12957952061.41919,USD,0.5361366255521083,0.21101496186011226,0,0,0,edgar,EDGAR(10-K),0,Financials,,edgar,calculado,16.156140941492296,0.17912865515664694
0000072741,ES,2026-07-09,sp500,-0.027277684284618256,-0.0067179124752283735,-0.031198746710387495,4.856343616500243,4.56,0.005530894759099446,,0.05134994887862021,edgar,,1.7446922557336877,1.9954850714693537,73.93000030517578,27803596363.020515,USD,0.03354529077095059,0.2015277388572152,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,falta_dato,9.883079747354302,0.2252412430350072
0000920522,ESS,2026-07-09,sp500,0.10943586112800152,0.0459855368494505,0.31569977321314924,4.853690743430609,10.4,,,0.03657973114427904,edgar,31.065732226345563,3.3997051577620345,9.807444618557716,291.1199951171875,18707877143.901978,USD,0.04201020607122863,0.22083362794880768,0,0,0,edgar,EDGAR(10-K),0,Real Estate,,edgar,no_paga,18.135083143355907,0.41804481006208066
0001551182,ETN,2026-07-09,sp500,0.20870065660397102,0.07241535808296269,0.13985695252787322,,10.45,0.1000728814682303,0.41213336675858614,0.24525465160026605,edgar,39.504583551268674,8.244632526016206,5.524990666363184,405.8299865722656,157583783786.01074,USD,0.0761649081754221,0.3010706883233971,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,,
0000065984,ETR,2026-07-09,sp500,0.14487472232000612,0.031087167534649164,0.177350667600481,6.039898973001859,3.91,-0.0578973548650278,0.4705079829037197,-0.10738221988628227,edgar,22.558186569648637,3.2681110153207378,4.0007094479833905,113.93000030517578,53159178746.09352,USD,0.03967345414692369,0.4089784744645506,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,15.865924024964242,0.23137613135052823
0001711269,EVRG,2026-07-09,sp500,0.0878270739575451,0.0255818337369314,0.14626583537839094,4.798525439813125,3.66,-0.04734245771993825,0.699580546423308,0.06116382445678448,edgar,22.28562576874734,1.9572813025819458,3.2596256699960255,85.27999877929688,19658150490.61203,USD,0.03916515027080414,0.2671618857685838,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,11.973556643044029,0.25862240498772965
0001099800,EW,2026-07-09,sp500,0.10717533070658285,0.08228988379425277,0.17390338700721822,0.39690960939054315,1.83,0.10063177728926902,,0.07078319693811408,edgar,47.97282891290028,5.141503803670407,8.342637432271164,91.33000183105469,52587815054.32129,USD,0.05430854029377796,0.2632088240117192,0,0,0,edgar,EDGAR(10-K),0,Health Care,,edgar,no_paga,35.271778668559776,0.21369080669469342
0001109357,EXC,2026-07-09,sp500,0.09764238782895893,0.023642009443191968,0.1121197450173485,5.786466869585577,1.74,-0.02777028848746293,0.5915797049298309,,edgar,17.076788311933864,1.667418387226879,1.914645151249262,46.380001068115234,47456394718.864204,USD,0.0920655532433603,0.09206498081064507,0,0,0,edgar,EDGAR(10-K),0,Utilities,,edgar,calculado,11.342120664816694,0.21048172355361897
0000895126,EXE,2026-07-09,sp500,0.17568119334730653,0.10931201517563768,0.22527050610820246,0.6907586206896552,7.57,0.12837678865527347,0.2367524016114038,,edgar,6.595658812382213,1.1587332110709858,1.4858073987823668,88.97000122070312,21284190987.557404,USD,0.42318759649293103,0.030103026414735057,0,0,0,edgar,EDGAR(10-K),0,Energy,,edgar,calculado,3.6265091017320557,0.29808027923211167
0000746515,EXPD,2026-07-09,sp500,0.3659157740832325,0.17486469190744675,0.0747524127553115,,5.95,0.40285320363987176,0.2480867598639952,0.07890824330808677,edgar,26.68858762135297,9.765775198655549,1.9950363177276742,170.6199951171875,22315582473.83142,USD,-0.012307999676616,0.5443518277778872,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,21.811833416404486,0.09668865693887972
0001324424,EXPE,2026-07-09,sp500,1.8058252427184467,0.05623795305945047,0.09808186671939885,1.447538860103627,9.81,0.7746505477899509,0.13911290322580644,,edgar,21.599134161659055,39.00426168998626,2.1184833980982583,267.7799987792969,32139511632.548676,USD,0.13451336611349896,0.5385233788227299,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,calculado,11.855411798105141,0.14448619075868432
0001289490,EXR,2026-07-09,sp500,0.06937005320532695,0.03244403572998316,0.2765727513584011,,4.59,0.10438091518041247,1.4541325557329141,0.043488711431628246,edgar,31.92741963111859,2.2148067985194966,8.830254291152697,142.67999267578125,30142708801.15869,USD,0.08767879455988004,0.1349931884090252,0,0,0,edgar,EDGAR(10-K),0,Real Estate,,edgar,calculado,21.60494159978727,0.4076416141215126
0000037996,F,2026-07-09,sp500,0.12225903908001169,0.0177669827287083,0.027125497318802975,0.03288135593220339,-2.06,0.2309423007136809,0.4782781984854524,,edgar,10.807426330463203,1.321305558090448,0.29315681395014026,13.609999656677246,54231665326.26435,USD,0.30639244196618365,0.27434450072829275,0,0,0,edgar,EDGAR(10-K),0,Consumer Discretionary,,edgar,calculado,6.160753144210661,-0.03869897076630341
0001539838,FANG,2026-07-09,sp500,0.007578790062178101,0.004052511415525114,0.018662110658430806,2.66012542990087,5.73,,4.088028169014085,,edgar,180.27823962676055,1.3662909309102553,3.364372457221711,182.0,51199020054.0,USD,0.1786263434441535,0.35517495059072424,0,0,0,edgar,EDGAR(10-K),0,Energy,,edgar,calculado,13.01800931701396,-0.019122092259166775
0000815556,FAST,2026-07-09,sp500,0.33842027136123337,0.24943375945333793,0.1539181314255934,0.06618659324367256,1.09,0.2934752452773084,0.7949980761831473,-0.06060542910947875,edgar,40.94761317859755,13.857502363495799,6.3025801067877385,46.349998474121094,53211423325.58752,USD,0.09234094357918532,0.18937636700656002,0,0,0,edgar,EDGAR(10-K),0,Industrials,,edgar,calculado,28.241249245783923,0.20246837542047663
